rgiid v0 a03 flag tauv5 tv_err dv7 dv_err tauA9 ta_err dA11 da_err id13 tau e15 beta c17 id bt19  
15.03448 7.891254 37.19 0 74.59082170846905 0.2858805065044813 0.5979917178602013 0.0003321964214245426 99.64953913409384 0.7460326343226051 1.5106364505798582 0.0019361178092095674 15.03448 1599.990000 5539.581989 0.009 0.0000061 15.03448 -8.588535  
15.03473 14.78117 72.71 0 380.34191768113243 1.0373655861990687 7.339010310759438 0.008404102040815912 562.8998925074768 4.045901588940438 14.651942370702201 0.056405492905804815 15.03473 4999.990000 5425.443652 0.010 0.0000069 15.03473 -9.465981  
15.03474 2.494282 16.84 0 153.25569158224448 0.5690527393106797 0.8288852750981446 0.0006864323684203311 219.88121247739193 2.548197437388182 2.346109978410488 0.007740317685213955 15.03474 5799.990000 5543.816784 0.007 0.0000069 15.03474 -4.345207  
15.03498 0.54874 5.75 0 53.011460901407304 0.15752396130128282 0.0764928337387629 0.000027281147559020004 74.58915362710445 0.501603797926865 0.44309034304452216 0.00043188943742974057 15.03498 1199.990000 4963.424968 0.009 0.0000061 15.03498 -4.346361  
15.03499 0.287285 3.49 0 107.69670499372418 0.2587592105704765 0.08507306483246817 0.000036638762359373665 147.445053380829 1.4199578313242238 0.554541327886703 0.0011618718652248673 15.03499 2199.990000 5182.491967 0.005 0.0000113 15.03499 -1.690235  
15.03504 0.444649 4.46 0 179.52983000791494 1.0016711405036376 0.3224664608733571 0.00044539634411336956 256.3800083370482 3.112027212634308 2.04969080356836 0.007901310132311051 15.03504 4999.990000 5354.228347 0.006 0.0000087 15.03504 -2.274539  
15.03505 0.412726 4.76 0 127.72583791856022 0.4425153098511175 0.14349467048439116 0.000098828140922881 155.6612460916033 0.7883749080517556 0.961630171862971 0.0010972487325386726 15.03505 999.990000 5420.589758 0.007 0.0000113 15.03505 -3.371871  
15.03510 0.289566 2.78 0 160.15955843295475 0.629345806727228 0.18423006543120735 0.00016614767625902527 223.46379293913594 2.122025188833742 1.290947262542857 0.003529937000230343 15.03510 2399.990000 5777.426421 0.007 0.0000043 15.03510 -1.758999  
15.03512 0.144789 2.99 0 32.592633596328795 0.12334174835634916 0.02054037295288262 7.196598275134083e-6 64.79175268121381 0.4930944099769458 0.3922052181792681 0.0003999218419328099 15.03512 1599.990000 5451.049522 0.006 0.0000113 15.03512 -3.335035  
15.03520 0.272167 4.25 0 34.44789579680208 0.13009032927104303 0.04643274632536706 0.00001671449370897323 48.93433672038669 0.6818433566283777 0.34207012201108 0.0005478154992840508 15.03520 1399.990000 5625.490869 0.010 0.0000113 15.03520 -4.158073  
15.03541 0.336118 3.35 0 60.957269746840616 0.1042929720720814 0.09921482083095014 0.000021990271527541995 94.41183011124508 0.6874753383415164 0.644872180495622 0.0007788834541671227 15.03541 999.990000 5373.173151 0.010 0.0000052 15.03541 -3.562829  
15.03551 0.518042 6.02 0 46.18035940375643 0.19870293068221 0.08321423235938954 0.00003988854415911761 79.02944792719481 0.7890361561880287 0.594600351499968 0.0008890381617031964 15.03551 1399.990000 5426.197211 0.006 0.0000087 15.03551 -3.392579  
15.03575 0.343998 4.03 0 67.99177751960559 0.17967303798300732 0.06203184367828364 0.0000225589655019998 96.3734140719989 0.8849486858976932 0.47551100514279926 0.0007329944253289997 15.03575 2999.990000 5538.266397 0.005 0.0000122 15.03575 -2.721489  
15.03592 0.229253 3.06 0 50.56584495350269 0.1064480487303506 0.03212962894344342 7.912810690809605e-6 72.21295398810423 0.6562574296073229 0.3324472298983338 0.00043000797617980023 15.03592 1799.990000 5684.523676 0.005 0.0000069 15.03592 -2.299614  
15.03595 0.382576 5.66 0 62.95572877842387 0.12912754145843888 0.10250771744859415 0.0000277260239702619 84.5875638502474 0.7204631106507089 0.6853284314918989 0.0009086877695071802 15.03595 3599.990000 5510.210167 0.007 0.0000078 15.03595 -3.136714  
15.03599 0.508071 5.53 0 37.29025362054927 0.1981428671041675 0.05881722925717997 0.00003106486776583802 59.820654247084846 0.7592374750350324 0.4033868237326846 0.0006564145442815884 15.03599 2399.990000 5392.508316 0.005 0.0000095 15.03599 -4.057721  
15.03609 0.32798 4.65 0 41.287060196870236 0.1267621126498274 0.04585562553566464 0.00001477213933745933 53.732312869443284 0.33424434427449357 0.24820752865478823 0.000186679558557192 15.03609 1599.990000 5723.988658 0.010 0.0000052 15.03609 -5.369868  
15.03611 0.233005 3.72 0 39.2273719650465 0.2078641604795413 0.04777891526104739 0.0000258508720743046 61.65239356684694 0.770444217915447 0.3933372546796962 0.000640755795304891 15.03611 1399.990000 5979.701360 0.008 0.0000130 15.03611 -2.875458  
15.03613 0.319256 3.21 0 43.07433984790296 0.19695930293101563 0.04165070427358722 0.00002043994045927636 66.35757672466902 0.6317102354658976 0.26193516199565114 0.0003385508981911598 15.03613 1799.990000 6246.128104 0.007 0.0000095 15.03613 -3.271871  
15.03617 0.234581 3.12 0 50.88691819140628 0.1279007516130854 0.06234763532702986 0.000018395824497753453 79.64131318348697 0.5870450255757461 0.5616781516808285 0.0006227430374517119 15.03617 4599.990000 6095.995203 0.010 0.0000078 15.03617 -3.00055  
15.03618 0.520801 5.44 0 122.52694578076651 0.46337859392162395 0.2706989321859497 0.00019837527917968947 173.87360692282056 1.4804749722153108 1.6387049090038475 0.003380844233604417 15.03618 1799.990000 6196.838884 0.007 0.0000122 15.03618 -2.304176  
15.03619 7.432287 38.59 0 267.19876260689034 1.6854389825297746 3.0253785663102444 0.006243171693836393 346.1993043506051 3.157977429445687 6.121658912525504 0.021973026010259303 15.03619 7599.990000 5825.299628 0.009 0.0000069 15.03619 -7.74639  
15.03673 0.786119 6.94 0 55.89024961033485 0.1968370966963005 0.16332562956743765 0.00007105506663789341 80.30080257897849 0.776509026931235 0.8638831383626785 0.0012624230582968805 15.03673 999.990000 5342.870289 0.010 0.0000087 15.03673 -4.88577  
15.03684 0.625693 6.11 0 32.95021386954219 0.11211290760855813 0.047138869210282305 0.000014934709437465095 48.58348426867522 0.41757947030040193 0.2812585383212601 0.00027676971958703786 15.03684 1399.990000 5400.244652 0.008 0.0000122 15.03684 -4.80231  
15.03692 0.189827 2.68 0 47.18470710618694 0.19743700883796161 0.030893430137864657 0.000014568705939342436 86.61814815906533 0.980696749944112 0.2733669560751868 0.0004884194099609941 15.03692 1599.990000 5602.157278 0.006 0.0000052 15.03692 -3.44226  
15.03697 0.403641 5.3 0 37.308548137381 0.07815360940379353 0.05836312445823314 0.000012155529668900224 58.24443075382635 0.5462789939286102 0.4525249887172809 0.0005362541896776126 15.03697 1599.990000 5702.740395 0.007 0.0000113 15.03697 -4.955047  
15.03704 0.546976 4.75 0 129.44228477307345 0.45264681530449025 0.23260193113742797 0.0001630344108094238 168.5505795878112 1.4832407255262625 0.9452180033703008 0.001974217218101207 15.03704 3799.990000 5264.108758 0.009 0.0000095 15.03704 -3.371535  
15.03706 0.430453 5.05 0 55.58202225435855 0.15932592264904433 0.08597937361340142 0.00003035328613945386 83.33397638299711 0.7598313518197151 0.47454972659519706 0.0006678485115454528 15.03706 1199.990000 5693.371130 0.010 0.0000087 15.03706 -4.948573  
15.03728 0.300669 3.64 0 59.55420911228042 0.2501395180816495 0.06026368788055613 0.000032373588339915154 88.89862538544824 1.1540485131058045 0.333740735394954 0.0006939978096708779 15.03728 1599.990000 6295.967341 0.007 0.0000052 15.03728 -3.42383  
15.03731 0.539683 4.36 0 108.23677214314019 0.3670390566894817 0.19797909394762817 0.00012070020926235974 148.66811981672984 1.4881095328729352 0.8071374111970063 0.0017670157655308321 15.03731 3599.990000 5366.611374 0.010 0.0000043 15.03731 -3.742736  
15.03733 3.470091 24.42 0 176.1541514363583 0.3648585918109804 1.029174393837269 0.0005210276259236291 245.72852750216924 1.8808627054026923 3.2237968410523377 0.007601784443333244 15.03733 2999.990000 5505.349457 0.007 0.0000122 15.03733 -4.719708  
15.03734 2.273343 15.38 0 327.36361668953646 2.7089070368594617 1.438247276455296 0.0045025147871540026 601.9923769926547 10.956589040746584 6.719599479405934 0.06793145107410073 15.03734 8999.990000 5524.402589 0.005 0.0000052 15.03734 -2.294595  
15.03735 0.856072 5.19 0 186.7981475523061 1.1378550468202557 0.47453996523850944 0.0007350490869809175 277.73785895109353 3.749786570827331 1.776385593560268 0.008067451375710554 15.03735 3999.990000 5444.923308 0.009 0.0000043 15.03735 -4.06386  
15.03741 0.280781 3.98 0 90.43384127259378 0.2202562878162535 0.11694076385126792 0.00004607645350142519 141.89830794399873 1.0565914769500522 1.0487220976498117 0.0016579452381239748 15.03741 1599.990000 4881.947909 0.009 0.0000095 15.03741 -3.356388  
15.03742 1.079538 7.4 0 219.073548160427 0.6737970038542184 0.7973070664130957 0.000696314105249668 300.86865182890773 2.379698358061689 3.618479230889869 0.010196143023971392 15.03742 6799.990000 5278.553057 0.009 0.0000078 15.03742 -3.408804  
15.03743 2.040219 15.67 0 177.09180129243063 0.8399754693920222 0.5613716517821717 0.000653135936844395 219.30214219870626 1.7833536792248026 2.1906047263390502 0.005061949816451589 15.03743 4399.990000 5536.891957 0.005 0.0000052 15.03743 -2.663254  
15.03744 1.039869 7.85 0 189.8806104491857 0.5224980121928112 0.7130971636470254 0.0005045709195799983 277.10993239962136 2.1453064930468306 3.7772080227898948 0.009820396052388795 15.03744 4399.990000 5394.388932 0.009 0.0000043 15.03744 -3.291252  
15.03765 2.087658 21.98 0 74.89455934294627 0.24376286715543308 0.34815494867288327 0.00016462068562522386 111.74899076771153 1.0097198879103844 1.436638921978122 0.0023788060382137818 15.03765 1799.990000 5110.361938 0.005 0.0000130 15.03765 -4.367204  
15.03782 0.250545 3.72 0 37.88120789645001 0.17643731510215524 0.04712174163811281 0.000021998249982392522 51.72893398632757 0.5758641246802583 0.33171283770913845 0.0004373630396633432 15.03782 1199.990000 5325.139703 0.010 0.0000122 15.03782 -3.530406  
15.03784 0.559586 5.74 0 105.28224704495304 0.4998978165898127 0.3969361651215092 0.00033330602770460566 163.84002145258654 1.6060316785470197 2.6985712553701506 0.006162120151922554 15.03784 1999.990000 5660.402353 0.010 0.0000095 15.03784 -2.998022  
15.03830 0.180901 3.03 0 58.27129032354772 0.30664385476545 0.11507733381313678 0.00007653272288739162 104.09005282057724 1.1050724796066347 1.3573521211204227 0.0025312619323355715 15.03830 3799.990000 5466.347177 0.010 0.0000113 15.03830 -1.801579  
15.03833 0.383593 4.11 0 142.68394739219931 1.1214863359079787 0.22992484844668346 0.0003850389209411072 222.48380953330488 3.368870704320139 1.4326230856182525 0.006227096499209532 15.03833 4599.990000 5208.731279 0.005 0.0000095 15.03833 -1.404632  
15.03837 0.239746 3.63 0 51.92833617119084 0.21061621430589036 0.038978321092922236 0.000018763321950261613 69.25962401614467 0.748224935271451 0.25224677560587777 0.0003789030645190631 15.03837 2399.990000 5413.164805 0.007 0.0000130 15.03837 -2.942271  
15.03841 0.198718 2.7 0 59.899525607463325 0.15160359340771337 0.06656614001603224 0.000021616423878455862 91.12955053315109 0.7990861226397098 0.6972360747236317 0.0009934740403305129 15.03841 1799.990000 5080.436829 0.007 0.0000078 15.03841 -2.442827  
15.03850 0.254595 3.94 0 55.16770630349864 0.22707025789267646 0.052177474638804476 0.000026341818768116973 86.23815868386892 0.8784655442928574 0.28303861845181444 0.00045383191566880193 15.03850 1599.990000 5816.985929 0.008 0.0000061 15.03850 -4.230148  
15.03923 0.317875 3.97 0 67.51660880961562 0.11316309217330991 0.06902695481836488 0.00001585972349968131 86.95926756273892 0.6543612678717547 0.33963414965848465 0.00040421776790294296 15.03923 1599.990000 5236.426532 0.008 0.0000052 15.03923 -3.962267  
15.03948 0.596428 5.02 0 132.12849651462165 0.6736379667080348 0.19493780668375227 0.00020176698688948057 180.8433833051743 2.183754189650594 0.7885682356801387 0.0023688972101158865 15.03948 4799.990000 5297.281119 0.007 0.0000113 15.03948 -2.690086  
15.03954 0.145132 2.54 0 50.38591070824566 0.121460980974279 0.059426372273575535 0.00001672684369483624 88.75152607674893 0.8503767393117629 0.8092799204895201 0.0012409070804276774 15.03954 2399.990000 5392.970632 0.008 0.0000078 15.03954 -1.943734  
15.03973 0.903022 5.14 0 61.614119079521835 0.19650657692845852 0.1335092174259898 0.00005548757002011713 92.71168621300524 0.7976434579484709 0.44107297504495546 0.0006228201115365174 15.03973 1199.990000 5018.698134 0.007 0.0000104 15.03973 -7.109299  
15.03975 0.331635 4.25 0 47.817957375653904 0.3094840333285826 0.058631938016010396 0.000043075081640649695 68.63812745016789 0.9075254176811383 0.31311905177375493 0.0005727565301282735 15.03975 1199.990000 5468.058974 0.006 0.0000095 15.03975 -3.897154  
15.03976 0.618032 8.3 0 35.19440203025841 0.15021454824164676 0.08558314763398704 0.000035214808922525676 60.15314661799617 0.7615382155711196 0.5742992880345639 0.0009350273366094702 15.03976 799.990000 5380.585309 0.006 0.0000104 15.03976 -4.105164  
15.03981 0.2344 3.71 0 116.47299172831464 0.7622846652109992 0.0663129608540835 0.00008154332140277488 135.23515486148415 0.8417639675958911 0.3018001474131078 0.00038694224526627705 15.03981 2199.990000 5424.764055 0.005 0.0000078 15.03981 -3.138903  
15.03986 0.423305 6.88 0 57.18015298221114 0.1946875157566211 0.08999486660617077 0.00003832607096085424 92.43007102110192 0.838339552721728 0.7052253016973146 0.0010479613494345167 15.03986 6599.990000 5390.050288 0.005 0.0000104 15.03986 -2.619497  
15.04005 0.229771 2.81 0 30.73493366166314 0.06725341804642626 0.02462396029476445 4.837144762695654e-6 70.34184274672748 0.5276871440991795 0.16013341073989462 0.00016848293468787396 15.04005 799.990000 5584.646466 0.009 0.0000113 15.04005 -7.532489  
15.04018 0.407429 5.08 0 27.737956311866927 0.6596008164976678 0.024911983650237886 0.000050403852292739285 13.891253533782207 0.6132349301760981 0.17070983825133415 0.00044891872634531996 15.04018 399.990000 5397.446694 0.010 0.0000104 15.04018 -10.06222  
15.04023 0.324526 3.9 0 30.32197047360869 0.10472802311646352 0.02586510174624756 7.96324920630808e-6 44.416431014260645 0.4472815398099668 0.14072046482786255 0.00015460537802552244 15.04023 999.990000 4351.849026 0.010 0.0000052 15.04023 -6.351762  
15.04046 0.194352 3.54 0 54.79934351169934 0.2588788137268295 0.04018722611733913 0.00002320122602876781 70.86337288848756 0.6168674284526592 0.2141971003544786 0.0002625965019611466 15.04046 2199.990000 5235.703447 0.010 0.0000122 15.04046 -4.269392  
15.04060 1.480652 11.8 -1 1316.515621163829 161.86670019561242 -0.49359662518370856 0.04585073340996188 1389.269569308841 245.576317382987 -0.023282305945762884 0.0031542726854911153 15.04060 399.990000 4157.716734 0.010 0.0000113 15.04060 -0.873452  
15.04061 0.39326 4.41 0 27.132204143609577 0.1232072894110314 0.021780494151198464 8.318924355118954e-6 42.4079055789461 0.3950463369637233 0.15072654765433063 0.00014944190896296064 15.04061 599.990000 5406.545774 0.009 0.0000078 15.04061 -5.454132  
15.04063 0.387015 4.67 0 77.57285124837387 0.45553898472020116 0.06832776185304452 0.000059459714347918615 118.55302383576804 0.7804437624330522 0.3027642331790613 0.00037852600190477805 15.04063 2199.990000 5264.652504 0.006 0.0000043 15.04063 -3.693408  
15.04075 0.555217 5.89 0 33.2808542305509 0.16054389252045434 0.027361858321119238 0.000012355111015439203 53.69941680227729 0.47525483447123373 0.12072204153832312 0.00012913744353524505 15.04075 1799.990000 5405.538544 0.009 0.0000130 15.04075 -8.036939  
15.04084 0.242909 3.6 0 36.02423749806614 0.24442093772859272 0.034974482190437084 0.000023160070644579188 47.87021823690162 0.47328604112184014 0.2313398312977297 0.0002597818928492938 15.04084 1599.990000 5371.609439 0.009 0.0000122 15.04084 -4.553297  
15.04098 1.009836 11.94 0 29.217412267085972 0.20410271410566483 0.08239425573448657 0.000050319922870941414 49.418315323039316 0.4889944776124864 0.45212796459493265 0.0005169315708296132 15.04098 1799.990000 5069.366975 0.008 0.0000113 15.04098 -6.92746  
15.04101 1.642849 14.16 0 15.29627739562747 0.12767598820623002 0.033934277641298034 0.0000177245908279085 26.18968619859583 0.5008138114097412 0.1706598827731683 0.00026948104147487753 15.04101 1199.990000 5093.270240 0.010 0.0000061 15.04101 -10.88904  
15.04118 0.887302 7.73 0 52.65031438068755 0.25156495225785325 0.07847353479923508 0.000044835827180484705 70.50057953507738 0.8514854588720445 0.36228336255216514 0.0006144569289231546 15.04118 2599.990000 6359.653489 0.006 0.0000061 15.04118 -5.246714  
15.04119 2.328573 16.82 0 82.25147812083762 0.1814201720432305 0.2707703207507811 0.00009149599368128126 107.03999918164158 0.6838011606022252 0.7423472590355681 0.0008469606669424104 15.04119 1399.990000 4971.661550 0.010 0.0000078 15.04119 -7.822119  
15.04121 8.540214 50.42 0 257.36409269628547 0.43815345519616633 2.6985380310839613 0.0014630277582581305 334.3300842145854 1.9357491901077841 5.539977613101809 0.012316656563086026 15.04121 2199.990000 5303.855987 0.006 0.0000113 15.04121 -4.602706  
15.04122 0.348003 4.01 0 91.92684467966797 0.2716850842433953 0.18814135667168025 0.00009081188644391321 139.0918034645494 1.2895830385790439 1.4019551537496853 0.0027250824475630814 15.04122 1799.990000 5608.079915 0.008 0.0000095 15.04122 -2.554207  
15.04125 0.252877 3.38 0 26.956920427346187 0.22207855090779743 0.01327294053426042 9.166101612741902e-6 38.883417981867886 0.551772310655984 0.07035558197296782 0.00010146379022781839 15.04125 2399.990000 5384.269515 0.007 0.0000061 15.04125 -7.016835  
